title,year,duration_text,href
Ireland in Bangladesh ODI Series ,2008,Mar 19 - Mar 21,https://www.cricbuzz.com/cricket-series/937/ireland-in-bangladesh-odi-series/matches
South Africa in Bangladesh ODI Series ,2008,Mar 10 - Mar 13,https://www.cricbuzz.com/cricket-series/936/south-africa-in-bangladesh-odi-series/matches
"England in New Zealand Test Series, 2008 ",2008,Mar 06 - Mar 25,https://www.cricbuzz.com/cricket-series/1577/england-in-new-zealand-test-series-2008/matches
"South Africa in Bangladesh Test Series, 2008 ",2008,Feb 23 - Mar 02,https://www.cricbuzz.com/cricket-series/1576/south-africa-in-bangladesh-test-series-2008/matches
England in New Zealand ODI Series ,2008,Feb 10 - Feb 22,https://www.cricbuzz.com/cricket-series/934/england-in-new-zealand-odi-series/matches
"England in New Zealand T20I Series, 2008 ",2008,Feb 06 - Feb 06,https://www.cricbuzz.com/cricket-series/421/england-in-new-zealand-t20i-series-2008/matches
"Australia, India, Sri Lanka in Australia ",2008,Feb 04 - Mar 03,https://www.cricbuzz.com/cricket-series/935/australia-india-sri-lanka-in-australia/matches
"India in Australia T20I Match, 2008 ",2008,Feb 02 - Jan 31,https://www.cricbuzz.com/cricket-series/420/india-in-australia-t20i-match-2008/matches
Zimbabwe in Pakistan ODI Series ,2008,Jan 22 - Feb 01,https://www.cricbuzz.com/cricket-series/932/zimbabwe-in-pakistan-odi-series/matches
West Indies in South Africa ODI Series ,2008,Jan 21 - Feb 02,https://www.cricbuzz.com/cricket-series/933/west-indies-in-south-africa-odi-series/matches
"Bangladesh in New Zealand Test Series, 2008 ",2008,Jan 05 - Jan 13,https://www.cricbuzz.com/cricket-series/1574/bangladesh-in-new-zealand-test-series-2008/matches
"Pakistan in Australia Test Series, 2009-10 ",2009,Dec 27 - Jan 17,https://www.cricbuzz.com/cricket-series/1605/pakistan-in-australia-test-series-2009-10/matches
"England in South Africa, 2009-10 ",2009,Dec 17 - Jan 16,https://www.cricbuzz.com/cricket-series/1604/england-in-south-africa-2009-10/matches
Sri Lanka in India ODI Series ,2009,Dec 16 - Dec 26,https://www.cricbuzz.com/cricket-series/999/sri-lanka-in-india-odi-series/matches
"Sri Lanka in India T20I Series, 2009 ",2009,Dec 10 - Dec 11,https://www.cricbuzz.com/cricket-series/444/sri-lanka-in-india-t20i-series-2009/matches
"West Indies in Australia, 2009 ",2009,Nov 27 - Dec 19,https://www.cricbuzz.com/cricket-series/1603/west-indies-in-australia-2009/matches
"Pakistan in New Zealand Test Series, 2009 ",2009,Nov 25 - Dec 14,https://www.cricbuzz.com/cricket-series/1602/pakistan-in-new-zealand-test-series-2009/matches
England in South Africa ODI Series ,2009,Nov 21 - Dec 03,https://www.cricbuzz.com/cricket-series/998/england-in-south-africa-odi-series/matches
"Sri Lanka in India Test Series, 2009 ",2009,Nov 17 - Dec 05,https://www.cricbuzz.com/cricket-series/1601/sri-lanka-in-india-test-series-2009/matches
"England in South Africa T20I Series, 2009 ",2009,Nov 14 - Nov 14,https://www.cricbuzz.com/cricket-series/443/england-in-south-africa-t20i-series-2009/matches
"Pakistan v New Zealand T20I Series, 2009 ",2009,Nov 13 - Nov 12,https://www.cricbuzz.com/cricket-series/442/pakistan-v-new-zealand-t20i-series-2009/matches
Zimbabwe in South Africa ODI Series ,2009,Nov 09 - Nov 09,https://www.cricbuzz.com/cricket-series/996/zimbabwe-in-south-africa-odi-series/matches
Pakistan v New Zealand ODI Series ,2009,Nov 04 - Nov 08,https://www.cricbuzz.com/cricket-series/995/pakistan-v-new-zealand-odi-series/matches
Zimbabwe in Bangladesh ODI Series ,2009,Oct 28 - Nov 04,https://www.cricbuzz.com/cricket-series/994/zimbabwe-in-bangladesh-odi-series/matches
Australia in India ODI Series ,2009,Oct 26 - Nov 10,https://www.cricbuzz.com/cricket-series/997/australia-in-india-odi-series/matches
Kenya in Zimbabwe ODI Series ,2009,Oct 13 - Oct 17,https://www.cricbuzz.com/cricket-series/993/kenya-in-zimbabwe-odi-series/matches
"ICC Champions Trophy, 2009 ",2009,Sep 23 - Oct 04,https://www.cricbuzz.com/cricket-series/992/icc-champions-trophy-2009/matches
"India, New Zealand, Sri Lanka in Sri Lanka ",2009,Sep 09 - Sep 13,https://www.cricbuzz.com/cricket-series/990/india-new-zealand-sri-lanka-in-sri-lanka/matches
"Australia in England, 2009 ",2009,Sep 05 - Sep 19,https://www.cricbuzz.com/cricket-series/991/australia-in-england-2009/matches
"New Zealand in Sri Lanka T20I Series, 2009 ",2009,Sep 03 - Sep 03,https://www.cricbuzz.com/cricket-series/441/new-zealand-in-sri-lanka-t20i-series-2009/matches
Afghanistan in Netherlands ODI Series ,2009,Aug 31 - Aug 31,https://www.cricbuzz.com/cricket-series/989/afghanistan-in-netherlands-odi-series/matches
"Australia in England T20I Series, 2009 ",2009,Aug 31 - Aug 31,https://www.cricbuzz.com/cricket-series/440/australia-in-england-t20i-series-2009/matches
Australia in Scotland ODI Match ,2009,Aug 29 - Aug 27,https://www.cricbuzz.com/cricket-series/988/australia-in-scotland-odi-match/matches
England in Ireland ODI Match ,2009,Aug 28 - Aug 26,https://www.cricbuzz.com/cricket-series/987/england-in-ireland-odi-match/matches
Ireland in Scotland ODI Series ,2009,Aug 23 - Aug 22,https://www.cricbuzz.com/cricket-series/985/ireland-in-scotland-odi-series/matches
Kenya in Canada ODI Series ,2009,Aug 20 - Aug 22,https://www.cricbuzz.com/cricket-series/986/kenya-in-canada-odi-series/matches
"New Zealand in Sri Lanka Test Series, 2009 ",2009,Aug 19 - Aug 29,https://www.cricbuzz.com/cricket-series/1600/new-zealand-in-sri-lanka-test-series-2009/matches
"Pakistan in Sri Lanka T20I Match, 2009 ",2009,Aug 13 - Aug 11,https://www.cricbuzz.com/cricket-series/439/pakistan-in-sri-lanka-t20i-match-2009/matches
Bangladesh in Zimbabwe ODI Series ,2009,Aug 10 - Aug 17,https://www.cricbuzz.com/cricket-series/984/bangladesh-in-zimbabwe-odi-series/matches
"Bangladesh in West Indies T20I Match, 2009 ",2009,Aug 03 - Aug 01,https://www.cricbuzz.com/cricket-series/438/bangladesh-in-west-indies-t20i-match-2009/matches
"Pakistan in Sri Lanka ODI Series, 2009 ",2009,Jul 31 - Aug 08,https://www.cricbuzz.com/cricket-series/983/pakistan-in-sri-lanka-odi-series-2009/matches
Bangladesh in West Indies ODI Series ,2009,Jul 27 - Jul 30,https://www.cricbuzz.com/cricket-series/982/bangladesh-in-west-indies-odi-series/matches
Canada in Netherlands ODI Series ,2009,Jul 12 - Jul 11,https://www.cricbuzz.com/cricket-series/980/canada-in-netherlands-odi-series/matches
Kenya in Ireland ODI Series ,2009,Jul 10 - Jul 11,https://www.cricbuzz.com/cricket-series/981/kenya-in-ireland-odi-series/matches
"Bangladesh in West Indies Test Series, 2009 ",2009,Jul 10 - Jul 19,https://www.cricbuzz.com/cricket-series/1597/bangladesh-in-west-indies-test-series-2009/matches
"Australia in England, 2009 ",2009,Jul 09 - Aug 22,https://www.cricbuzz.com/cricket-series/1599/australia-in-england-2009/matches
Canada in Scotland ODI Series ,2009,Jul 08 - Jul 07,https://www.cricbuzz.com/cricket-series/979/canada-in-scotland-odi-series/matches
"Pakistan in Sri Lanka Test Series, 2009 ",2009,Jul 05 - Jul 23,https://www.cricbuzz.com/cricket-series/1598/pakistan-in-sri-lanka-test-series-2009/matches
India in West Indies ODI Series ,2009,Jun 27 - Jul 04,https://www.cricbuzz.com/cricket-series/978/india-in-west-indies-odi-series/matches
"ICC World T20, 2009 ",2009,Jun 06 - Jun 20,https://www.cricbuzz.com/cricket-series/437/icc-world-t20-2009/matches
West Indies in England ,2009,May 22 - May 25,https://www.cricbuzz.com/cricket-series/977/west-indies-in-england/matches
"Australia v Pakistan T20I Match, 2009 ",2009,May 08 - May 06,https://www.cricbuzz.com/cricket-series/436/australia-v-pakistan-t20i-match-2009/matches
"West Indies in England, 2009 ",2009,May 07 - May 17,https://www.cricbuzz.com/cricket-series/1596/west-indies-in-england-2009/matches
Australia v Pakistan ODI Series ,2009,Apr 23 - May 02,https://www.cricbuzz.com/cricket-series/976/australia-v-pakistan-odi-series/matches
Australia in South Africa ODI Series ,2009,Apr 04 - Apr 16,https://www.cricbuzz.com/cricket-series/974/australia-in-south-africa-odi-series/matches
ICC World Cup Qualifiers ,2009,Apr 02 - Apr 18,https://www.cricbuzz.com/cricket-series/975/icc-world-cup-qualifiers/matches
"Australia in South Africa T20I Series, 2009 ",2009,Mar 28 - Mar 28,https://www.cricbuzz.com/cricket-series/435/australia-in-south-africa-t20i-series-2009/matches
England in West Indies ODI Series ,2009,Mar 21 - Apr 02,https://www.cricbuzz.com/cricket-series/973/england-in-west-indies-odi-series/matches
"India in New Zealand Test Series, 2009 ",2009,Mar 19 - Apr 06,https://www.cricbuzz.com/cricket-series/1595/india-in-new-zealand-test-series-2009/matches
"England in West Indies T20I Match, 2009 ",2009,Mar 16 - Mar 14,https://www.cricbuzz.com/cricket-series/434/england-in-west-indies-t20i-match-2009/matches
India in New Zealand ODI Series ,2009,Mar 04 - Mar 13,https://www.cricbuzz.com/cricket-series/972/india-in-new-zealand-odi-series/matches
"Australia in South Africa Test Series, 2009 ",2009,Feb 27 - Mar 21,https://www.cricbuzz.com/cricket-series/1594/australia-in-south-africa-test-series-2009/matches
"India in New Zealand T20I Series, 2009 ",2009,Feb 26 - Feb 26,https://www.cricbuzz.com/cricket-series/433/india-in-new-zealand-t20i-series-2009/matches
"Sri Lanka in Pakistan Test Series, 2009 ",2009,Feb 22 - Mar 04,https://www.cricbuzz.com/cricket-series/1592/sri-lanka-in-pakistan-test-series-2009/matches
"New Zealand in Australia T20I Match, 2009 ",2009,Feb 16 - Feb 14,https://www.cricbuzz.com/cricket-series/432/new-zealand-in-australia-t20i-match-2009/matches
"India in Sri Lanka T20I Match, 2009 ",2009,Feb 11 - Feb 09,https://www.cricbuzz.com/cricket-series/431/india-in-sri-lanka-t20i-match-2009/matches
"England in West Indies, 2009 ",2009,Feb 05 - Mar 09,https://www.cricbuzz.com/cricket-series/1593/england-in-west-indies-2009/matches
New Zealand in Australia ,2009,Feb 02 - Feb 12,https://www.cricbuzz.com/cricket-series/971/new-zealand-in-australia/matches
India in Sri Lanka ODI Series ,2009,Jan 29 - Feb 07,https://www.cricbuzz.com/cricket-series/970/india-in-sri-lanka-odi-series/matches
Zimbabwe in Kenya ODI Series ,2009,Jan 28 - Feb 03,https://www.cricbuzz.com/cricket-series/969/zimbabwe-in-kenya-odi-series/matches
"Sri Lanka in Pakistan ODI Series, 2009 ",2009,Jan 21 - Jan 23,https://www.cricbuzz.com/cricket-series/967/sri-lanka-in-pakistan-odi-series-2009/matches
Zimbabwe in Bangladesh ODI Series ,2009,Jan 20 - Jan 22,https://www.cricbuzz.com/cricket-series/966/zimbabwe-in-bangladesh-odi-series/matches
South Africa in Australia ODI Series ,2009,Jan 17 - Jan 29,https://www.cricbuzz.com/cricket-series/968/south-africa-in-australia-odi-series/matches
"South Africa in Australia T20I Series, 2009 ",2009,Jan 12 - Jan 12,https://www.cricbuzz.com/cricket-series/430/south-africa-in-australia-t20i-series-2009/matches
Tri-Nation Tournament in Bangladesh ,2009,Jan 11 - Jan 15,https://www.cricbuzz.com/cricket-series/965/tri-nation-tournament-in-bangladesh/matches
"Pakistan in New Zealand, 2010-11 ",2010,Dec 26 - Feb 05,https://www.cricbuzz.com/cricket-series/1631/pakistan-in-new-zealand-2010-11/matches
"India in South Africa, 2010-11 ",2010,Dec 16 - Jan 23,https://www.cricbuzz.com/cricket-series/1616/india-in-south-africa-2010-11/matches
"Zimbabwe in Bangladesh, 2010 ",2010,Dec 01 - Dec 12,https://www.cricbuzz.com/cricket-series/1639/zimbabwe-in-bangladesh-2010/matches
"England in Australia, 2010-11 ",2010,Nov 25 - Jan 07,https://www.cricbuzz.com/cricket-series/229/england-in-australia-2010-11/matches
"West Indies in Sri Lanka, 2010 ",2010,Nov 15 - Dec 21,https://www.cricbuzz.com/cricket-series/1637/west-indies-in-sri-lanka-2010/matches
"New Zealand in India, 2010 ",2010,Nov 04 - Dec 10,https://www.cricbuzz.com/cricket-series/1615/new-zealand-in-india-2010/matches
"Sri Lanka in Australia, 2010 ",2010,Oct 31 - Nov 07,https://www.cricbuzz.com/cricket-series/254/sri-lanka-in-australia-2010/matches
"Pakistan Vs South Africa in UAE, 2010 ",2010,Oct 26 - Nov 24,https://www.cricbuzz.com/cricket-series/1612/pakistan-vs-south-africa-in-uae-2010/matches
"Zimbabwe in South Africa, 2010 ",2010,Oct 08 - Oct 22,https://www.cricbuzz.com/cricket-series/1630/zimbabwe-in-south-africa-2010/matches
"Afghanistan in Kenya ODI Series, 2010 ",2010,Oct 07 - Oct 11,https://www.cricbuzz.com/cricket-series/1635/afghanistan-in-kenya-odi-series-2010/matches
"New Zealand in Bangladesh, 2010 ",2010,Oct 05 - Oct 17,https://www.cricbuzz.com/cricket-series/1633/new-zealand-in-bangladesh-2010/matches
"Australia in India, 2010 ",2010,Oct 01 - Oct 24,https://www.cricbuzz.com/cricket-series/1614/australia-in-india-2010/matches
"Ireland in Zimbabwe ODI Series, 2010 ",2010,Sep 26 - Sep 30,https://www.cricbuzz.com/cricket-series/1634/ireland-in-zimbabwe-odi-series-2010/matches
"Australia tour of India practice match, 2010 ",2010,Sep 25 - Sep 27,https://www.cricbuzz.com/cricket-series/1636/australia-tour-of-india-practice-match-2010/matches
"Ireland in Canada, 2010 ",2010,Sep 06 - Sep 07,https://www.cricbuzz.com/cricket-series/1629/ireland-in-canada-2010/matches
"Netherlands in Ireland ODI Series, 2010 ",2010,Aug 16 - Aug 18,https://www.cricbuzz.com/cricket-series/1619/netherlands-in-ireland-odi-series-2010/matches
"Afghanistan in Scotland ODI Series, 2010 ",2010,Aug 16 - Aug 17,https://www.cricbuzz.com/cricket-series/1620/afghanistan-in-scotland-odi-series-2010/matches
"Tri-Series in Sri Lanka, 2010 ",2010,Aug 10 - Aug 29,https://www.cricbuzz.com/cricket-series/253/tri-series-in-sri-lanka-2010/matches
"Pakistan in England, 2010 ",2010,Jul 29 - Sep 22,https://www.cricbuzz.com/cricket-series/238/pakistan-in-england-2010/matches
"Bangladesh in Scotland, 2010 ",2010,Jul 19 - Jul 20,https://www.cricbuzz.com/cricket-series/1618/bangladesh-in-scotland-2010/matches
"India in Sri Lanka, 2010 ",2010,Jul 18 - Aug 07,https://www.cricbuzz.com/cricket-series/252/india-in-sri-lanka-2010/matches
"Bangladesh in Ireland, 2010 ",2010,Jul 15 - Jul 16,https://www.cricbuzz.com/cricket-series/1617/bangladesh-in-ireland-2010/matches
"ICC World Cricket League Division One, 2010 ",2010,Jul 09 - Jul 09,https://www.cricbuzz.com/cricket-series/1621/icc-world-cricket-league-division-one-2010/matches
"Pakistan Vs Australia in England, 2010 ",2010,Jul 05 - Jul 25,https://www.cricbuzz.com/cricket-series/237/pakistan-vs-australia-in-england-2010/matches
"ICC World Cricket League Division One, 2010 ",2010,Jul 02 - Jul 09,https://www.cricbuzz.com/cricket-series/2035/icc-world-cricket-league-division-one-2010/matches
"England in Scotland ODI Match, 2010 ",2010,Jun 19 - Jun 19,https://www.cricbuzz.com/cricket-series/1651/england-in-scotland-odi-match-2010/matches
"Australia in England and Ireland, 2010 ",2010,Jun 17 - Jul 03,https://www.cricbuzz.com/cricket-series/236/australia-in-england-and-ireland-2010/matches
"Scotland tour of Netherlands, 2010 ",2010,Jun 15 - Jun 15,https://www.cricbuzz.com/cricket-series/2157/scotland-tour-of-netherlands-2010/matches
"Asia Cup, 2010 ",2010,Jun 15 - Jun 24,https://www.cricbuzz.com/cricket-series/247/asia-cup-2010/matches
"Zimbabwe v India T20I Series, 2010 ",2010,Jun 12 - Jun 13,https://www.cricbuzz.com/cricket-series/248/zimbabwe-v-india-t20i-series-2010/matches
"Tri-Series In Zimbabwe, 2010 ",2010,May 28 - Jun 09,https://www.cricbuzz.com/cricket-series/246/tri-series-in-zimbabwe-2010/matches
"Bangladesh in England, 2010 ",2010,May 27 - Jul 12,https://www.cricbuzz.com/cricket-series/230/bangladesh-in-england-2010/matches
"New Zealand v Sri Lanka T20I Series in USA, 2010 ",2010,May 20 - May 23,https://www.cricbuzz.com/cricket-series/249/new-zealand-v-sri-lanka-t20i-series-in-usa-2010/matches
"South Africa in West Indies, 2010 ",2010,May 19 - Jun 30,https://www.cricbuzz.com/cricket-series/235/south-africa-in-west-indies-2010/matches
"ICC World T20, 2010 ",2010,May 01 - May 15,https://www.cricbuzz.com/cricket-series/454/icc-world-t20-2010/matches
Ireland in West Indies ODI Match ,2010,Apr 16 - Apr 14,https://www.cricbuzz.com/cricket-series/1011/ireland-in-west-indies-odi-match/matches
Canada in West Indies ODI Match ,2010,Apr 14 - Apr 12,https://www.cricbuzz.com/cricket-series/1010/canada-in-west-indies-odi-match/matches
"Australia in New Zealand, 2010 ",2010,Mar 20 - Mar 30,https://www.cricbuzz.com/cricket-series/1610/australia-in-new-zealand-2010/matches
"England in Bangladesh Test Series, 2010 ",2010,Mar 13 - Mar 23,https://www.cricbuzz.com/cricket-series/1609/england-in-bangladesh-test-series-2010/matches
Zimbabwe in West Indies ODI Series ,2010,Mar 05 - Mar 13,https://www.cricbuzz.com/cricket-series/1009/zimbabwe-in-west-indies-odi-series/matches
Australia in New Zealand ,2010,Mar 04 - Mar 12,https://www.cricbuzz.com/cricket-series/1008/australia-in-new-zealand/matches
"Zimbabwe in West Indies T20I Match, 2010 ",2010,Mar 01 - Feb 27,https://www.cricbuzz.com/cricket-series/453/zimbabwe-in-west-indies-t20i-match-2010/matches
England in Bangladesh ODI Series ,2010,Mar 01 - Mar 04,https://www.cricbuzz.com/cricket-series/1007/england-in-bangladesh-odi-series/matches
"Australia in New Zealand T20I Series, 2010 ",2010,Feb 27 - Feb 27,https://www.cricbuzz.com/cricket-series/452/australia-in-new-zealand-t20i-series-2010/matches
"West Indies in Australia T20I Series, 2010 ",2010,Feb 22 - Feb 22,https://www.cricbuzz.com/cricket-series/451/west-indies-in-australia-t20i-series-2010/matches
"South Africa in India ODI Series, 2010 ",2010,Feb 22 - Feb 26,https://www.cricbuzz.com/cricket-series/1006/south-africa-in-india-odi-series-2010/matches
"Pakistan v England T20I Series, 2010 ",2010,Feb 20 - Feb 19,https://www.cricbuzz.com/cricket-series/450/pakistan-v-england-t20i-series-2010/matches
Netherlands in Kenya ODI Series ,2010,Feb 17 - Feb 17,https://www.cricbuzz.com/cricket-series/1004/netherlands-in-kenya-odi-series/matches
Afghanistan v Canada ODI Series ,2010,Feb 17 - Feb 17,https://www.cricbuzz.com/cricket-series/1003/afghanistan-v-canada-odi-series/matches
"Bangladesh in New Zealand Test Match, 2010 ",2010,Feb 16 - Feb 18,https://www.cricbuzz.com/cricket-series/1608/bangladesh-in-new-zealand-test-match-2010/matches
"ICC World T20 Qualifier, 2010 ",2010,Feb 10 - Feb 12,https://www.cricbuzz.com/cricket-series/449/icc-world-t20-qualifier-2010/matches
West Indies in Australia ODI Series ,2010,Feb 08 - Feb 18,https://www.cricbuzz.com/cricket-series/1005/west-indies-in-australia-odi-series/matches
"South Africa in India Test Series, 2010 ",2010,Feb 07 - Feb 17,https://www.cricbuzz.com/cricket-series/1607/south-africa-in-india-test-series-2010/matches
"Pakistan in Australia T20I Match, 2010 ",2010,Feb 06 - Feb 04,https://www.cricbuzz.com/cricket-series/448/pakistan-in-australia-t20i-match-2010/matches
Bangladesh in New Zealand ODI Series ,2010,Feb 06 - Feb 10,https://www.cricbuzz.com/cricket-series/1002/bangladesh-in-new-zealand-odi-series/matches
"Bangladesh in New Zealand T20I Match, 2010 ",2010,Feb 04 - Feb 02,https://www.cricbuzz.com/cricket-series/445/bangladesh-in-new-zealand-t20i-match-2010/matches
"Sri Lanka Associates T20 Series, 2010 ",2010,Feb 02 - Feb 03,https://www.cricbuzz.com/cricket-series/447/sri-lanka-associates-t20-series-2010/matches
"Kenya T20 Tri-Series, 2010 ",2010,Jan 31 - Feb 03,https://www.cricbuzz.com/cricket-series/446/kenya-t20-tri-series-2010/matches
Pakistan in Australia ODI Series ,2010,Jan 23 - Jan 30,https://www.cricbuzz.com/cricket-series/1001/pakistan-in-australia-odi-series/matches
"India in Bangladesh Test Series, 2010 ",2010,Jan 18 - Jan 26,https://www.cricbuzz.com/cricket-series/1606/india-in-bangladesh-test-series-2010/matches
Tri-Nation Tournament in Bangladesh ,2010,Jan 05 - Jan 12,https://www.cricbuzz.com/cricket-series/1000/tri-nation-tournament-in-bangladesh/matches
India in Australia Test series 2011-12 ,2011,Dec 26 - Jan 28,https://www.cricbuzz.com/cricket-series/2069/india-in-australia-test-series-2011-12/matches
Sri Lanka in South Africa 2011-12 ,2011,Dec 15 - Jan 22,https://www.cricbuzz.com/cricket-series/2064/sri-lanka-in-south-africa-2011-12/matches
New Zealand in Australia 2011 ,2011,Dec 01 - Dec 13,https://www.cricbuzz.com/cricket-series/2068/new-zealand-in-australia-2011/matches
Pakistan in Bangladesh 2011 ,2011,Nov 29 - Dec 21,https://www.cricbuzz.com/cricket-series/2106/pakistan-in-bangladesh-2011/matches
West Indies in India 2011 ,2011,Nov 06 - Dec 11,https://www.cricbuzz.com/cricket-series/2105/west-indies-in-india-2011/matches
Sri Lanka in Pakistan 2011 ,2011,Oct 18 - Nov 27,https://www.cricbuzz.com/cricket-series/2093/sri-lanka-in-pakistan-2011/matches
New Zealand in Zimbabwe 2011 ,2011,Oct 15 - Nov 05,https://www.cricbuzz.com/cricket-series/2092/new-zealand-in-zimbabwe-2011/matches
England in India 2011 ,2011,Oct 14 - Oct 29,https://www.cricbuzz.com/cricket-series/2082/england-in-india-2011/matches
Australia in South Africa 2011 ,2011,Oct 13 - Nov 27,https://www.cricbuzz.com/cricket-series/2063/australia-in-south-africa-2011/matches
West Indies in Bangladesh 2011 ,2011,Oct 11 - Nov 02,https://www.cricbuzz.com/cricket-series/2103/west-indies-in-bangladesh-2011/matches
West Indies in England T20Is 2011 ,2011,Sep 23 - Sep 29,https://www.cricbuzz.com/cricket-series/2090/west-indies-in-england-t20is-2011/matches
ICC Intercontinental Cup 2011-2013 ,2011,Sep 06 - Oct 31,https://www.cricbuzz.com/cricket-series/2094/icc-intercontinental-cup-2011-2013/matches
Pakistan in Zimbabwe 2011 ,2011,Sep 01 - Sep 18,https://www.cricbuzz.com/cricket-series/2088/pakistan-in-zimbabwe-2011/matches
England in Ireland 2011 ,2011,Aug 25 - Aug 25,https://www.cricbuzz.com/cricket-series/2075/england-in-ireland-2011/matches
Australia in Sri Lanka 2011 ,2011,Aug 06 - Sep 20,https://www.cricbuzz.com/cricket-series/2065/australia-in-sri-lanka-2011/matches
Bangladesh in Zimbabwe 2011 ,2011,Aug 04 - Aug 21,https://www.cricbuzz.com/cricket-series/2085/bangladesh-in-zimbabwe-2011/matches
"India in England, 2011 ",2011,Jul 21 - Sep 16,https://www.cricbuzz.com/cricket-series/1628/india-in-england-2011/matches
"Tri-Nation Tournament in Scotland, 2011 ",2011,Jul 11 - Jul 13,https://www.cricbuzz.com/cricket-series/2073/tri-nation-tournament-in-scotland-2011/matches
"ICC Intercontinental Cup, 2011 ",2011,Jul 05 - Jul 04,https://www.cricbuzz.com/cricket-series/2084/icc-intercontinental-cup-2011/matches
ICC Intercontinental Cup One-Day 2011-2013 ,2011,Jun 28 - Mar 31,https://www.cricbuzz.com/cricket-series/2072/icc-intercontinental-cup-one-day-2011-2013/matches
"India in West Indies, 2011 ",2011,Jun 04 - Jul 11,https://www.cricbuzz.com/cricket-series/1645/india-in-west-indies-2011/matches
"Pakistan in Ireland, 2011 ",2011,May 27 - May 30,https://www.cricbuzz.com/cricket-series/2061/pakistan-in-ireland-2011/matches
"Sri Lanka in England, 2011 ",2011,May 26 - Jul 09,https://www.cricbuzz.com/cricket-series/1627/sri-lanka-in-england-2011/matches
"Pakistan in West Indies, 2011 ",2011,Apr 21 - May 24,https://www.cricbuzz.com/cricket-series/1644/pakistan-in-west-indies-2011/matches
"Australia in Bangladesh, 2011 ",2011,Apr 09 - Apr 13,https://www.cricbuzz.com/cricket-series/2062/australia-in-bangladesh-2011/matches
ICC World Cup 2011 ,2011,Feb 19 - Apr 07,https://www.cricbuzz.com/cricket-series/228/icc-world-cup-2011/matches
"West Indies in Sri Lanka ODI Series, 2011 ",2011,Jan 31 - Feb 10,https://www.cricbuzz.com/cricket-series/1650/west-indies-in-sri-lanka-odi-series-2011/matches
"England in Australia ODI Series, 2010-11 ",2011,Jan 12 - Feb 06,https://www.cricbuzz.com/cricket-series/1640/england-in-australia-odi-series-2010-11/matches
Pakistan in India 2012-13 ,2012,Dec 25 - Jan 06,https://www.cricbuzz.com/cricket-series/2166/pakistan-in-india-2012-13/matches
New Zealand tour of South Africa 2012-13 ,2012,Dec 21 - Jan 25,https://www.cricbuzz.com/cricket-series/2139/new-zealand-tour-of-south-africa-2012-13/matches
Sri Lanka in Australia 2012-13 ,2012,Dec 14 - Jan 31,https://www.cricbuzz.com/cricket-series/2146/sri-lanka-in-australia-2012-13/matches
England tour of India 2012-13 ,2012,Nov 15 - Jan 27,https://www.cricbuzz.com/cricket-series/2127/england-tour-of-india-2012-13/matches
West Indies tour of Bangladesh 2012 ,2012,Nov 13 - Dec 10,https://www.cricbuzz.com/cricket-series/2163/west-indies-tour-of-bangladesh-2012/matches
South Africa in Australia 2012 ,2012,Nov 09 - Dec 04,https://www.cricbuzz.com/cricket-series/2145/south-africa-in-australia-2012/matches
New Zealand in Sri Lanka 2012 ,2012,Oct 30 - Nov 29,https://www.cricbuzz.com/cricket-series/2153/new-zealand-in-sri-lanka-2012/matches
ICC World T20 2012 ,2012,Sep 18 - Oct 07,https://www.cricbuzz.com/cricket-series/2114/icc-world-t20-2012/matches
"Australia in UAE, 2012 ",2012,Aug 25 - Sep 10,https://www.cricbuzz.com/cricket-series/2137/australia-in-uae-2012/matches
"New Zealand tour of India, 2012 ",2012,Aug 23 - Sep 11,https://www.cricbuzz.com/cricket-series/2126/new-zealand-tour-of-india-2012/matches
"Bangladesh tour of Netherlands, 2012 ",2012,Jul 24 - Jul 26,https://www.cricbuzz.com/cricket-series/2134/bangladesh-tour-of-netherlands-2012/matches
"India tour of Sri Lanka, 2012 ",2012,Jul 21 - Aug 12,https://www.cricbuzz.com/cricket-series/2125/india-tour-of-sri-lanka-2012/matches
South Africa in England 2012 ,2012,Jul 19 - Sep 12,https://www.cricbuzz.com/cricket-series/2113/south-africa-in-england-2012/matches
"Bangladesh in Ireland T20I Series, 2012 ",2012,Jul 18 - Jul 21,https://www.cricbuzz.com/cricket-series/2133/bangladesh-in-ireland-t20i-series-2012/matches
"ICC World Cricket League Championship, 2012-13 ",2012,Jul 03 - Oct 04,https://www.cricbuzz.com/cricket-series/2132/icc-world-cricket-league-championship-2012-13/matches
"New Zealand tour of USA and West Indies, 2012 ",2012,Jun 30 - Aug 06,https://www.cricbuzz.com/cricket-series/2122/new-zealand-tour-of-usa-and-west-indies-2012/matches
Australia in the UK 2012 ,2012,Jun 23 - Jul 10,https://www.cricbuzz.com/cricket-series/2112/australia-in-the-uk-2012/matches
"Zimbabwe Twenty20 Triangular Series, 2012 ",2012,Jun 17 - Jun 24,https://www.cricbuzz.com/cricket-series/2135/zimbabwe-twenty20-triangular-series-2012/matches
"Pakistan tour of Sri Lanka, 2012 ",2012,Jun 01 - Jul 12,https://www.cricbuzz.com/cricket-series/2124/pakistan-tour-of-sri-lanka-2012/matches
West Indies in England 2012 ,2012,May 17 - Jun 24,https://www.cricbuzz.com/cricket-series/2111/west-indies-in-england-2012/matches
"India in South Africa one-off T20I, 2012 ",2012,Mar 30 - Mar 30,https://www.cricbuzz.com/cricket-series/2121/india-in-south-africa-one-off-t20i-2012/matches
